passage_id,question,passage,has_answer
1996_465_231,Kto wyznacza termin usunięcia braków wynikłych z niedopełnienia przepisów prawa przez spółkę?,"§1. Zwyczajne zgromadzenie wspólników powinno odbyć się w terminie sześciu
     miesięcy po upływie każdego roku obrotowego.
 §2. Przedmiotem obrad zwyczajnego zgromadzenia wspólników powinno być:
   1)  rozpatrzenie i zatwierdzenie sprawozdania zarządu z działalności spółki
     oraz sprawozdania finansowego za ubiegły rok obrotowy,
   2)  powzięcie uchwały o podziale zysku albo pokryciu straty, jeżeli zgodnie
     z art. 191 § 2 sprawy te nie zostały wyłączone spod kompetencji
     zgromadzenia wspólników,
   3)  udzielenie członkom organów spółki absolutorium z wykonania przez nich
     obowiązków.
 §3. Przepis § 2 pkt 3 dotyczy wszystkich osób, które pełniły funkcję członków
     zarządu, rady nadzorczej lub komisji rewizyjnej spółki w ostatnim roku
     obrotowym. Członkowie organów spółki, których mandaty wygasły przed dniem
     zgromadzenia wspólników, mają prawo uczestniczyć w zgromadzeniu,
     przeglądać sprawozdanie zarządu i sprawozdanie finansowe wraz z odpisem
     sprawozdania rady nadzorczej lub komisji rewizyjnej oraz biegłego
     rewidenta i przedkładać do nich opinie na piśmie. Żądanie dotyczące
     skorzystania z tych uprawnień powinno być złożone zarządowi na piśmie
     najpóźniej na tydzień przed zgromadzeniem wspólników.
 § 4. W sprawach, o których mowa w § 2 i § 3, pisemne głosowanie jest wyłączone.
 §5. Przedmiotem zwyczajnego zgromadzenia wspólników może być również
     rozpatrzenie i zatwierdzenie sprawozdania finansowego grupy kapitałowej w
     rozumieniu przepisów o rachunkowości oraz inne sprawy niż wymienione w §
     2.",False
2003_1939_7,Kto wyznacza termin usunięcia braków wynikłych z niedopełnienia przepisów prawa przez spółkę?,"§ 1. Spółdzielnia podlega obowiązkowi wpisu do Krajowego Rejestru Sądowego.
 § 2. W wypadku stwierdzenia we wniosku o wpis braku usuwalnego, sąd rejestrowy
     wyznaczy założycielom spółdzielni stosowny termin do jego usunięcia pod
     rygorem odmowy wpisu do rejestru, z uwzględnieniem przepisu § 3.
 § 3. Sąd rejestrowy nie może odmówić wpisania spółdzielni do rejestru z powodu
     drobnych uchybień, które nie naruszają interesu spółdzielni oraz interesu
     publicznego, a nie mogą być usunięte bez poniesienia niewspółmiernie
     wysokich kosztów.
 § 4. Jeżeli po wpisie spółdzielni do rejestru zostaną stwierdzone braki wynikłe
     z niedopełnienia przepisów prawa, sąd rejestrowy z urzędu lub na wniosek
     osób mających w tym interes prawny wzywa spółdzielnię do usunięcia braków
     i wyznacza w tym celu odpowiedni termin.
 § 5. Jeżeli spółdzielnia nie usunie braków w terminie, o którym mowa w § 4, sąd
     rejestrowy może nakładać grzywny według zasad określonych w przepisach o
     Krajowym Rejestrze Sądowym.
 § 6. Z chwilą wpisania do Krajowego Rejestru Sądowego spółdzielnia nabywa
     osobowość prawną, a założyciele stają się członkami spółdzielni.
 § 7. Za czynności dokonane w interesie spółdzielni przed jej zarejestrowaniem
     osoby działające do chwili zarejestrowania spółdzielni odpowiadają wobec
     osób trzecich solidarnie. Za zobowiązania wynikające z tych czynności
     spółdzielnia odpowiada po jej zarejestrowaniu tak jak za zaciągnięte przez
     siebie. Jednakże osoby działające przed zarejestrowaniem spółdzielni
     odpowiadają wobec niej według przepisów Kodeksu cywilnego.",False
1996_465_172,Kto wyznacza termin usunięcia braków wynikłych z niedopełnienia przepisów prawa przez spółkę?,"§1. Jeżeli po zarejestrowaniu spółki zostały stwierdzone braki wynikłe z
     niedopełnienia przepisów prawa, sąd rejestrowy, z urzędu albo na wniosek
     osób mających interes prawny, wzywa spółkę do usunięcia braków i wyznacza
     w tym celu odpowiedni termin.
 §2. Jeżeli spółka nie uczyni zadość wezwaniu, o którym mowa w § 1, sąd
     rejestrowy może nakładać grzywny według zasad określonych w przepisach o
     Krajowym Rejestrze Sądowym.",True
2001_1545_240,Który spośród kilku ratujących ma prawo do wynagrodzenia?,"§ 1. Wysokość wynagrodzenia, z wyłączeniem odsetek i kosztów sądowych, nie może
     przekraczać wartości mienia uratowanego.
 § 2. Dla ustalenia wartości mienia uratowanego miarodajna jest jego zwykła
     wartość w miejscu, w którym znalazło się po uratowaniu, a jeżeli mienie
     zostało sprzedane - cena uzyskana ze sprzedaży, w obu przypadkach po
     odliczeniu ciążących na mieniu uratowanym danin publicznych oraz kosztów
     jego zachowania, oszacowania lub sprzedaży.
 § 3. Osoby, których mienie zostało uratowane, odpowiadają z tytułu roszczenia o
     wynagrodzenie za ratownictwo proporcjonalnie do wartości mienia
     uratowanego.",False
2001_1545_243,Który spośród kilku ratujących ma prawo do wynagrodzenia?,"Jeżeli ratownictwa udzieliło kilku ratujących, każdy z nich ma prawo do
stosunkowej części wynagrodzenia; jej wysokość określa umowa zawarta pomiędzy
ratującymi. W braku umowy każdy z ratujących może żądać zapłaty przypadającej na
niego części wynagrodzenia, której wysokość określa się przy odpowiednim
zastosowaniu art. 239.",True
1996_410_22,Który spośród kilku ratujących ma prawo do wynagrodzenia?,"1. Pielęgniarka, położna zobowiązana jest do wykonywania zleceń lekarskich 
   odnotowanych w dokumentacji medycznej.
 2. Zapis w dokumentacji medycznej, o którym mowa w ust. 1, nie dotyczy 
   zleceń wykonywanych podczas zabiegów ratujących życie pacjenta i w sytuacjach
   grożących bezpośrednim niebezpieczeństwem utraty życia lub 
   poważnym uszczerbkiem na zdrowiu pacjenta.
 3.{ }Pielęgniarka, położna ma prawo uzyskania od lekarza informacji o stanie 
   zdrowia pacjenta, rozpoznaniu, proponowanych metodach diagnostycznych,
   leczniczych, rehabilitacyjnych i dających się przewidzieć następstwach
   podejmowanych działań, w zakresie niezbędnym do udzielanych 
   przez siebie świadczeń zdrowotnych.
 4. W przypadku uzasadnionych wątpliwości pielęgniarka, położna ma prawo 
   domagać się od lekarza, który wydał zlecenie, by uzasadnił potrzebę wykonania
   tego zlecenia.
 5. W wyjątkowych przypadkach pielęgniarka, położna ma prawo odmówić 
   wykonania zlecenia lekarskiego, podając niezwłocznie przyczynę odmowy 
   na piśmie.
 6. Pielęgniarka, położna ma prawo uzyskania pełnej informacji o celowości, 
   planowanym przebiegu i dających się przewidzieć skutkach eksperymentu 
   medycznego, w którym ma uczestniczyć.
 7. W przypadku uzasadnionych wątpliwości pielęgniarka, położna może odmówić
   uczestniczenia w eksperymencie, podając przyczynę odmowy na piśmie.",False
2001_1545_239,Który spośród kilku ratujących ma prawo do wynagrodzenia?,"§ 1. W braku umowy wysokość wynagrodzenia, określa się biorąc pod uwagę
     następujące okoliczności, bez względu na kolejność, w jakiej zostały one
     wymienione:
   1) wartość statku i innego mienia uratowanego,
   2) umiejętności i wysiłki ratujących w celu zapobieżenia szkodzie w
     środowisku lub zmniejszenia jej rozmiarów,
   3) osiągnięty wynik ratownictwa,
   4) charakter i stopień niebezpieczeństwa,
   5) umiejętności i wysiłki ratujących w celu ratowania statku, innego mienia
     i życia,
   6) czas poświęcony przez ratujących oraz poniesione przez nich szkody i
     wydatki,
   7) ryzyko odpowiedzialności i inne niebezpieczeństwa, które zagrażały
     ratującym i ich sprzętowi,
   8) niezwłoczne świadczenie usług,
   9) szczególne przystosowanie statku ratującego i innego sprzętu do czynności
     ratowniczych,
  10) stan sprzętu użytego przez ratującego i jego wartość.
 § 2. Przy określaniu wysokości wynagrodzenia uwzględnia się także potrzebę
     stwarzania zachęty do podejmowania działań ratowniczych.
 § 3. Wynagrodzenie może być nieprzyznane lub obniżone, jeżeli ratujący ze
     swojej winy spowodował konieczność lub utrudnienie ratownictwa morskiego
     bądź w związku z nim dopuścił się oszustwa lub innej nieuczciwości.",False
1995_59_75,Którzy pracownicy Najwyższej Izby Kontroli nie mogą zrzeszać się w związkach zawodowych?,"1. Pracownik nadzorujący lub wykonujący czynności kontrolne nie może wykonywać
  zajęć, które godziłyby w interes Najwyższej Izby Kontroli lub byłyby 
  niezgodne z jej zadaniami a także pozostawałyby w sprzeczności z obowiązkami
  pracownika lub mogłyby wywoływać podejrzenie o stronniczość lub interesowność.
2. Pracownik nadzorujący lub wykonujący czynności kontrolne może podjąć 
  dodatkowe zajęcie zarobkowe po uzyskaniu zgody Prezesa Najwyższej Izby 
  Kontroli.",False
1997_589_1,Którzy pracownicy Najwyższej Izby Kontroli nie mogą zrzeszać się w związkach zawodowych?,"W ustawie z dnia 23 grudnia 1994 r. o Najwyższej Izbie Kontroli (Dz.U. 
z 1995 r. Nr 13, poz. 59, z 1996 r. Nr 64, poz. 315 i Nr 89, poz. 402 oraz z 
1997 r. Nr 28, poz. 153) art. 86 otrzymuje brzmienie:
       ""Art. 86. 1. Pracownicy Najwyższej Izby Kontroli, z wyjątkiem Prezesa,
                wiceprezesów, dyrektora generalnego, dyrektorów i 
                wicedyrektorów jednostek organizacyjnych oraz doradców
                Prezesa, mają prawo zrzeszania się w związkach 
                zawodowych.
              2. Pracownicy nadzorujący lub wykonujący czynności 
                kontrolne mogą należeć do związku zawodowego zrzeszającego
                wyłącznie pracowników Najwyższej Izby 
                Kontroli. W Najwyższej Izbie Kontroli może działać tylko
                jeden związek zawodowy zrzeszający pracowników, o 
                których mowa w zdaniu pierwszym."".",True
1995_59_86,Którzy pracownicy Najwyższej Izby Kontroli nie mogą zrzeszać się w związkach zawodowych?,"Pracownicy Najwyższej Izby Kontroli mają prawo zrzeszania się w związkach 
zawodowych, z wyjątkiem Prezesa, wiceprezesów, dyrektora generalnego Najwyższej
Izby Kontroli oraz pracowników nadzorujących lub wykonujących 
czynności kontrolne.",True
2001_298_58,Którzy pracownicy Najwyższej Izby Kontroli nie mogą zrzeszać się w związkach zawodowych?,Funkcjonariusze nie mogą zrzeszać się w związkach zawodowych.,False
2003_2276_62,Na czyj wniosek wszczyna się postępowanie dyscyplinarne?,"1.   Orzeczenie
sporządza się na piśmie.
2.   W przypadku
przeprowadzenia raportu dyscyplinarnego bez udziału obwinionego lub jego
obrońcy albo wydania orzeczenia bez przeprowadzenia raportu dyscyplinarnego,
orzeczenie sporządza się wraz z uzasadnieniem, a odpis tego orzeczenia doręcza
się osobom uprawnionym do złożenia odwołania.
3.   W terminie
trzech dni od dnia przeprowadzenia raportu dyscyplinarnego z udziałem
obwinionego lub jego obrońcy, osoby uprawnione do złożenia odwołania mogą
złożyć do przełożonego dyscyplinarnego albo organu wojskowego uprawnionego do
orzekania o ukaraniu wniosek o sporządzenie na piśmie i doręczenie uzasadnienia
orzeczenia.
4.   Termin
określony w ust. 3 jest nieprzekraczalny i nie podlega przywróceniu.
5.   Uzasadnienie
orzeczenia sporządza się w ciągu trzech dni od dnia otrzymania wniosku i wraz z
orzeczeniem doręcza się osobie, która go złożyła, oraz innym osobom uprawnionym
do złożenia odwołania.
6.   Odpis
orzeczenia organu orzekającego w pierwszej instancji, w przypadku jego uprawomocnienia
się, przesyła się w ciągu czternastu dni odpowiednio od dnia, o którym mowa
w ust. 3 lub 5, pokrzywdzonemu oraz przełożonemu, na polecenie
którego wszczęto postępowanie dyscyplinarne, a także organowi, na którego
wniosek postępowanie to zostało wszczęte.
 
Rozdział 7
Postępowanie w
trybie zwykłym przed organem odwoławczym",True
2003_2276_43,Na czyj wniosek wszczyna się postępowanie dyscyplinarne?,"1. Postępowanie
dyscyplinarne w trybie zwykłym obejmuje postępowanie przed organem orzekającym
w pierwszej instancji oraz przed organem odwoławczym.
2. Postępowanie
dyscyplinarne w trybie uproszczonym obejmuje postępowanie przed organem orzekającym
w pierwszej instancji.",False
